national,work_type,state,lot_size,price,unit,notes,source,last_updated,tier,tier_label,tier_note,region_override
Assurant,Winterization - Wet (1 unit),New York,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),New York,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),New York,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),New York,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),North Carolina,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),North Carolina,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),North Carolina,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),North Carolina,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),North Carolina,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),North Carolina,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),North Dakota,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),North Dakota,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),North Dakota,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),North Dakota,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),North Dakota,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),North Dakota,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Ohio,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Ohio,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Ohio,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Ohio,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Ohio,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Ohio,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Oklahoma,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Oklahoma,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Oklahoma,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Oklahoma,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Oklahoma,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Oklahoma,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Oregon,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Oregon,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Oregon,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Oregon,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Oregon,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Oregon,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Pennsylvania,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Pennsylvania,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Pennsylvania,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Pennsylvania,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Pennsylvania,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Pennsylvania,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),Rhode Island,,100.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),Rhode Island,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),Rhode Island,,120.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),Rhode Island,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),Rhode Island,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),Rhode Island,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),South Carolina,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (additional unit),South Carolina,,30.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (1 unit),South Carolina,,105.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Wet (additional unit),South Carolina,,40.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (1 unit),South Carolina,,185.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Radiant (additional unit),South Carolina,,125.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Winterization - Dry (1 unit),South Dakota,,70.0,per unit,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
